embedding_x,embedding_y,embedding_z
3.0429385,15.224195,4.848921
10.69433,0.61190975,8.993647
10.161937,1.0396769,11.423112
10.852911,0.84843266,8.835562
9.65631,3.0869246,-7.5541553
-4.8697944,6.650508,1.3171455
-4.8859396,6.697865,0.93617356
-0.11703897,13.3026,11.286173
-5.689195,5.4449625,-1.3287127
-3.745659,-4.8239355,-0.2942308
3.3643882,13.359883,1.0318632
10.119229,1.050873,11.492469
10.63325,1.3117642,10.000387
8.340648,0.81194156,-5.988276
3.2180462,14.918533,3.953301
3.603912,17.120045,5.379368
13.178504,9.252752,-2.0489979
13.862191,9.248283,-0.87475187
1.2158353,12.411099,10.068169
14.129839,7.590385,0.35492736
9.4438715,2.4481497,-6.9163923
12.492167,7.9456735,0.5269515
11.854366,7.7731147,0.38431978
-6.1786437,3.482663,0.15187015
-5.6654925,5.3253875,0.68765086
10.832371,2.072226,15.227488
10.76564,0.5536803,8.8681
9.864583,3.7277293,-8.1416855
6.065525,14.793114,12.906719
10.768169,0.5226954,8.850874
-2.0805655,9.90267,8.085495
11.145317,8.665094,-0.33996674
1.3480734,12.512905,9.91723
2.775661,13.080134,-0.10423784
-0.95660335,-2.8251212,3.1157954
2.909717,12.8148155,-0.5330761
3.812197,14.379524,3.5254192
3.064946,15.511166,4.473537
-2.2221568,10.061159,11.93431
0.5522292,-1.2869079,6.594053
8.429221,0.8095162,-5.9396887
9.202702,2.4169695,-7.29082
10.848473,0.40963635,8.710926
6.9459805,14.65018,14.331976
12.016232,10.2458,-1.9435914
10.643508,9.795011,-1.0767602
9.206535,2.5353565,-7.3937526
10.468612,1.1440789,10.199155
1.8012898,-3.779875,4.0507154
12.114936,11.033733,-2.474726
10.185583,0.8190366,12.014025
-1.918352,9.755272,8.403973
10.884087,1.9871794,15.353454
4.6080604,19.342735,-1.6689922
4.124264,14.044423,3.4548526
12.591035,9.745601,-1.9103996
10.19561,1.0743566,11.333415
0.43075892,-2.000392,5.9087653
-3.2686713,9.040282,7.7801843
-0.38158244,-4.0529227,4.2345176
-0.4594531,10.23068,9.385955
-5.7920284,5.0873666,0.5914546
10.5925865,1.2484415,9.976809
0.033015683,-6.470311,-1.3622243
13.014951,7.580371,0.7151594
12.699145,7.541935,0.6939244
10.783993,0.48718277,8.835434
1.1770865,12.418142,10.145016
2.7840962,14.296735,0.38626987
10.544239,1.2484432,10.0278
3.2903771,14.757677,3.5827138
7.947845,0.40771028,-5.7279778
10.601456,1.1143211,9.248755
7.746607,-0.0089743575,-5.3892612
10.901001,1.9598056,15.397284
3.3796792,14.738431,-2.1599753
10.737767,1.3142736,8.809861
9.384377,2.6117432,-7.3218226
11.230663,9.041233,-0.99899304
10.242936,0.8885542,11.954968
11.944484,7.507303,0.55826896
12.605219,-2.17809,7.2965784
1.0115733,12.56401,10.7077
14.151905,7.594618,0.35400862
13.387307,6.4509897,1.0878966
2.5300174,-4.136875,4.0803895
13.323068,6.5498676,1.0353758
0.94244355,-6.3781395,-1.7568616
10.777036,0.53802794,8.835641
8.105068,0.6281335,-5.9256086
0.40170974,-0.6975635,6.7602944
0.6800788,-1.7242527,6.4935594
10.020303,3.8509002,-8.029884
10.515404,0.99031365,9.437716
10.882152,0.37601882,8.639607
10.537209,1.2639314,10.306901
8.622896,2.0352044,-7.676042
12.6801815,7.854314,0.60431904
2.2546494,14.836784,1.9565566
3.3510385,13.310414,0.952607
-2.6652155,-6.3717656,-0.37441042
10.353565,0.634037,10.184842
-5.204178,6.1012373,1.1314961
-6.740098,3.6986337,-0.12297591
1.6937585,-3.950131,4.233617
6.084829,14.903052,12.866603
2.9285533,12.823088,-0.49585935
10.593108,0.59838796,9.376369
13.97838,7.9080825,0.113977835
10.358922,0.6230414,10.169293
3.4005682,14.771673,-2.1799436
6.079167,14.845813,12.880123
0.4777867,-1.499051,6.2744193
8.462681,-2.7880702,17.093409
7.8113284,0.6180913,-6.1424813
10.4304695,0.8839774,9.70181
10.554468,9.853149,-1.0870984
3.124126,15.051151,4.3996406
6.0519295,15.350587,13.087623
-2.4350204,9.502671,7.489582
8.896299,2.3437316,-7.646148
3.3108232,13.626515,1.3202525
4.242434,18.115932,5.4683084
10.8527,0.39989215,8.676855
-0.889337,-6.7719555,-0.77839154
1.1314197,11.974455,9.312802
10.24478,0.88565624,11.956006
9.962206,3.7254004,-7.9854097
8.156067,-2.4765654,17.40346
9.645099,3.0741963,-7.580478
3.5403733,16.865715,5.6065927
-5.6905437,7.4641595,6.798838
13.494113,6.5077176,1.0245824
10.965609,1.9815366,15.469502
0.8672652,12.370761,10.728942
8.584338,1.9473915,-7.6270156
10.254064,0.8462597,11.792664
11.202629,8.927377,-0.7887265
10.650294,1.3328317,10.017796
-0.8487323,-4.6425977,4.106234
0.014142843,11.263912,8.994443
4.6539993,18.963133,-2.3893192
3.0592403,13.082254,-0.027933026
-5.6880717,5.2935696,0.73497885
12.328014,-1.8265268,7.4635406
-5.828945,5.015857,0.55400205
11.835152,2.4554827,5.2153425
4.040382,14.316584,3.7481465
11.440337,3.0387313,3.90237
11.634096,2.1069984,6.9762936
7.8219604,0.6235362,-6.1458693
1.4120524,-6.106906,-1.986518
8.007314,0.15847129,-5.3894663
10.154036,1.0346414,11.432534
-0.6318119,-6.66176,-0.92936397
11.456954,3.057269,3.9273038
11.82194,2.4357526,5.2066607
1.0435603,8.887381,10.263937
-1.0497026,-5.0719533,2.9207516
0.40187615,-0.6268035,6.830638
6.3083277,15.229934,13.607518
8.620694,2.058786,-7.6952143
14.142085,7.594213,0.3542951
-0.4380206,10.015553,9.445888
12.575773,-2.149487,7.2739296
7.799583,0.6036532,-6.1419816
-6.800978,3.6616879,-0.15654972
-1.7709925,-6.4875307,-0.57181376
-2.141614,-6.273478,-0.30662957
-0.8147543,-4.5947795,4.1452475
0.46193007,-1.3339013,6.3776054
-3.7201416,-4.8124137,-0.31831956
13.435129,6.508881,1.0285484
13.859492,9.062779,-2.5802808
8.493556,-2.819226,17.062193
6.371954,19.580606,-3.6084137
-0.6715191,-4.48906,4.016505
6.221588,14.62876,12.943701
2.7271755,14.065229,0.7920613
0.2969848,0.5286588,7.3532267
10.795897,0.46436107,8.804508
12.134414,11.00221,-2.4823353
2.8172622,14.325936,0.37266043
3.196,13.125813,0.13023189
8.197349,-2.5150754,17.362938
2.8247821,14.34976,0.34088114
7.2753453,19.825796,-3.1322467
11.353031,9.1023655,-1.0723063
13.109796,7.516682,0.75010294
8.103695,0.50271845,-5.746791
7.2859488,19.857918,-3.0802789
-4.8476186,-5.024826,0.67686003
-0.21616344,9.346712,9.664321
-1.5203825,-6.605175,-0.7080047
-0.41460285,-4.091964,4.2167983
-5.33665,5.865843,0.77147
1.7782056,-3.7916737,4.060888
0.8261925,-6.5533247,-1.7819878
10.490417,1.0608939,9.362425
0.042075988,-6.483644,-1.3584927
9.671295,3.0714214,-7.7330017
10.776037,1.7217811,16.061436
-0.09077092,13.302996,11.255782
1.8024225,-3.7761488,4.0495343
-0.23278794,-6.5761933,-1.1798062
1.3751919,-6.1413007,-1.9583704
3.7300615,17.25935,5.2307463
1.4054178,12.568966,9.850134
10.81928,1.8358856,15.636314
4.093468,17.793139,4.87722
-2.8923032,7.648823,8.0892935
11.370205,2.6957662,3.2163076
-4.6975775,-5.2218504,0.83140594
6.203824,14.571648,12.965821
0.4815926,-1.584091,6.2162495
-4.7072797,-5.219536,0.8428462
-5.584464,5.436393,-1.5100266
-0.10144602,13.286715,11.271887
2.9296281,15.141988,5.1429524
0.15419085,13.101047,10.944701
-0.8231949,12.98099,11.974851
-0.18069844,13.254444,11.355844
0.51690465,0.14674823,7.863186
0.6083267,0.14104453,7.9704943
0.93947643,-1.2979238,7.334671
-5.671623,5.441924,-1.3576994
0.8269885,-0.8495454,7.578549
0.83816445,-2.0000494,6.6534867
0.33822873,-3.9607058,4.189012
-3.6332138,-5.123186,-0.13439603
10.639269,1.2026224,9.790422
-0.980131,-6.7325177,-0.6899117
-3.5560553,8.945931,7.6065817
-0.36014658,-4.0156393,4.25098
-0.058545027,-5.1178846,-5.2428527
0.8114399,-6.5540147,-1.7744576
14.066799,7.7057223,0.26484323
10.6312895,1.313525,10.013147
10.687125,1.3819263,8.887571
10.678706,1.3546085,8.918364
-1.2390862,-6.6251574,-0.3815055
-5.8778787,5.0046268,0.797983
10.571525,1.2369541,9.956707
-3.2761478,8.968347,7.808117
6.641437,14.901242,14.081607
-0.21221194,-6.7875175,-1.0945609
9.290501,2.5383167,-7.2983055
0.8532798,-0.9452996,7.5471087
4.0220613,17.580523,5.997034
-5.7950807,7.3635106,6.7471404
0.5276053,11.567471,11.203414
-1.0049938,-5.0010295,3.019471
-0.5481095,-4.2784543,4.17479
-0.17621914,13.244566,11.357226
9.620443,3.1082087,-7.5659614
10.646341,1.0275884,9.421902
9.935486,3.152742,-7.3699765
-1.0400696,-5.0480976,2.9474416
-3.4074879,12.767529,8.924639
-1.0275006,-5.0354533,2.966995
-0.13981855,-5.1996837,-5.1680465
1.2156291,-3.8116734,4.0322514
1.8707751,-4.104042,4.329285
-0.76467526,-6.6859374,-0.85316175
13.901528,9.02097,-2.621457
14.003402,7.904672,0.10319459
-4.5988784,8.399693,5.6255684
10.635994,1.2094837,9.116554
13.048915,7.4817214,0.7837929
11.341566,1.7834932,7.5489707
3.6562195,14.40299,3.2765589
9.607776,3.097327,-7.9818225
13.599823,9.378524,-1.2389427
5.04873,18.950203,-2.3607998
11.18659,8.759478,-0.51110727
9.0444975,2.57515,-7.923842
10.82818,0.4688357,8.745196
5.042613,19.314022,-2.2998834
9.487683,2.492843,-6.907894
10.783615,1.728944,16.068348
-4.6124773,-5.2826533,0.7945557
13.818575,6.438092,0.98801583
-0.94241256,-2.8094077,3.0992393
11.109319,9.216666,-1.1272721
11.423264,3.2368195,3.567765
2.6861649,13.117989,-0.054583628
10.034126,1.1576169,11.534735
13.798943,9.33953,-0.95522666
-1.6066538,9.982794,8.41608
12.593091,-2.1691682,7.276662
1.968747,-4.167193,4.358404
13.057163,7.521489,0.75276566
-1.3715413,-6.5919924,-0.42604262
8.919442,2.0492635,-7.375862
-2.662862,-6.3692865,-0.37245834
0.9477955,8.97316,10.192019
8.017074,0.68912214,-6.083223
10.318455,1.0595154,10.797572
10.021723,1.1951182,11.512573
4.521768,18.715883,4.660594
6.361274,19.539902,-3.4297957
10.27907,1.1006554,10.946115
4.0993547,14.289613,3.8310628
8.490172,-2.815863,17.06563
13.004308,10.370738,-2.543823
10.909845,1.8686273,15.485705
10.446783,0.9859749,9.496497
3.5141044,16.797613,5.6472273
12.983189,7.4412947,0.7925987
12.973043,10.416726,-2.5667028
-6.053657,4.7535443,0.98700815
9.13985,2.5847692,-7.924271
3.0605948,15.486071,4.292861
11.396589,3.2032497,3.6183581
12.948896,7.7446523,0.63619584
11.543747,3.3497496,3.71065
-0.78889984,12.872277,11.920993
2.9283643,14.918246,3.210786
6.3757834,14.433315,13.163991
13.368682,6.531324,1.035751
3.3575287,14.677595,-2.2278514
8.024838,0.23428622,-5.4771953
-4.0139313,-4.689445,-0.12691951
12.059795,10.019518,-1.817832
-5.318517,7.860514,8.584359
11.070834,9.2862625,-1.1754309
10.8509,0.40481937,8.694219
11.54805,9.396813,-1.2330538
11.106961,9.199916,-1.1239778
12.900643,7.7461877,0.642344
-2.4452047,9.5125675,7.535885
11.781563,2.4310327,5.177528
2.818077,14.3330345,0.3556177
8.243703,0.746455,-5.983631
-2.845736,9.657767,7.8191934
-2.7999709,9.666026,7.8214436
-4.8617816,8.111702,7.4350805
-3.4264266,7.709281,7.158999
10.222864,0.9431634,11.516339
11.548922,2.7693887,4.249686
10.815029,0.44526622,8.752975
9.480741,2.9515717,-7.547318
9.558236,3.005735,-7.9787784
-0.8606842,-6.715749,-0.8043191
-0.07077741,-5.1300373,-5.230879
11.032553,9.388463,-1.2062289
-5.816154,7.353816,6.703096
7.7733636,0.37995633,-5.7957892
5.6111207,19.028448,-2.451063
11.903316,7.553007,0.50052845
-4.030528,-4.6775203,-0.12048353
-0.9938599,-4.9865966,3.0315244
8.400868,0.8296527,-5.9545445
10.829274,0.42104077,8.70969
2.598802,12.904432,-1.93382
10.213554,0.92815024,12.045928
3.442362,14.347805,2.6138892
2.3515453,14.464432,7.783519
2.6708803,12.899144,-1.7191293
12.037168,7.4341803,0.5776849
-5.7749457,5.067925,0.4269714
-4.4873624,8.410564,5.7771535
4.2244225,18.025543,4.8456397
-6.038775,4.7677245,0.9633016
9.012238,2.374712,-7.4863153
3.2147884,14.534304,2.74166
11.824878,7.6514225,0.46944836
13.275952,9.517475,-1.487051
10.69576,0.62852156,9.035442
10.707547,0.58676475,8.974047
-2.2218218,10.072829,11.922544
12.495622,7.948057,0.54047984
0.423239,-0.776134,6.747523
12.330823,-1.8299768,7.462426
12.9525795,9.699713,-2.161097
12.433861,-1.9974849,7.3164964
11.331175,1.7722837,7.5860004
10.680529,1.3671594,8.911631
3.300993,13.533014,1.1776102
13.952698,8.028044,0.0020656465
-4.9581103,8.053724,7.4785724
10.238929,1.0987315,11.047034
10.246614,0.8540658,11.802243
-3.7941933,12.826844,8.699184
10.884401,0.37771437,8.638606
2.184874,14.897407,1.891479
0.07437192,11.61641,12.14544
0.8187709,-8.0928755,-0.96310556
3.099012,13.0755625,-0.48716468
9.962137,3.1851099,-7.371202
9.067055,2.6187088,-7.9186153
10.592408,1.2594798,9.048574
11.563002,2.7335095,4.326206
9.974901,3.8064497,-8.053684
2.2058284,12.513073,-2.5354893
-1.5756564,-6.583084,-0.67180496
-3.3067741,7.64291,7.3116026
-3.4642036,12.876133,8.803569
0.33214068,11.942311,10.738584
11.692102,9.426658,-1.2596735
-5.08251,7.9691477,7.4872065
-5.8118877,7.3553057,6.715846
0.95617217,12.327057,10.494978
2.0500848,-3.8708713,4.145447
-3.5087497,9.28252,7.4066663
13.383532,6.4517565,1.0918794
8.350697,0.8358141,-5.994075
-5.9990606,4.8150735,0.9252264
0.659091,11.847472,10.661364
10.166528,1.0221962,11.454788
10.893837,1.8644488,15.6317625
11.857239,7.5802135,0.51087886
4.106977,14.295117,3.8305316
9.639497,3.1204553,-7.9552274
10.783641,1.8083389,15.612377
13.188573,6.589032,1.0046324
11.783982,2.4310706,5.1765194
12.211159,11.103343,-2.587282
3.0256047,15.138531,3.8612044
-0.7860792,11.571652,11.574865
2.5237687,-4.1496654,4.1018324
10.689813,1.3824036,8.877751
11.588733,2.0861747,6.780884
1.4160199,-6.1037273,-1.9897695
3.14036,14.59727,2.7799385
0.19338898,-4.016878,4.1767707
8.253803,0.7344972,-5.9499927
11.769051,7.6321487,0.5097287
3.8197024,17.383451,5.0875406
11.633977,2.1222098,6.8396225
0.23494941,12.404358,10.713821
0.59088624,-1.7164168,6.3033705
12.849042,7.5876317,0.72891897
10.760993,0.5243282,8.854272
13.744392,9.300407,-1.0366998
3.7780406,17.319345,5.3307934
7.720996,0.35076982,-5.7948256
10.188535,0.93668,11.919825
11.792462,7.603459,0.5259374
3.3520746,14.657765,-2.2392485
-0.2837343,-3.3768644,4.7421002
10.404167,0.99040073,10.223058
-3.4865284,-5.3934255,-0.010271429
8.547657,1.8920323,-7.607008
2.9843373,14.745787,2.8611715
11.599612,2.090479,6.820578
2.8481803,13.318535,-1.8588891
-1.8814713,9.758552,8.437906
-0.2844347,12.96233,11.559628
3.079317,15.002904,3.8413177
10.456115,1.0218387,9.422995
-5.7543583,5.1001997,0.44570002
11.506581,2.8837335,4.064725
-3.102456,7.668531,7.89964
3.1304038,14.203266,-2.213227
3.3191223,13.6148615,1.2911375
-3.4702432,8.783412,6.8341403
13.529053,6.2763133,1.19728
-5.0404305,8.007136,7.5470123
-5.9480224,4.8963194,0.8421437
-5.827322,4.8988566,0.051740494
3.623181,15.039155,-2.5268452
8.99375,2.1283321,-7.3161554
0.61883813,-1.9614828,5.95882
2.8189824,13.247146,-1.8048977
9.037636,2.2720175,-7.395975
11.543529,2.796275,4.193611
9.1070795,2.6572902,-7.992505
1.3718911,-6.14725,-1.9577107
13.807775,9.328773,-0.944467
10.570579,1.2551086,10.056443
-5.880971,4.9528613,0.64987284
6.287814,14.504741,13.05782
10.566748,9.841345,-1.0817046
1.9847002,-4.1939044,4.3751736
1.0251343,-2.1592503,6.8641596
0.92682856,-1.2182118,7.371666
-0.84790146,12.243072,11.845286
-5.5912666,5.442743,-1.5043685
0.28952995,0.6017042,7.353822
-5.5911927,5.445489,-1.4895641
7.7415414,0.0022056093,-5.4025354
5.989783,14.963707,12.814823
8.640436,2.0732388,-7.6910896
-0.9548526,11.739055,11.762953
7.5025673,0.37199622,-5.973069
10.57641,1.2567755,10.013501
11.790038,2.428613,5.1962667
6.4884706,19.68806,-4.0172415
10.214236,1.124123,11.186905
6.390173,15.087541,13.615141
5.332247,19.159594,-2.605219
4.124911,14.055498,3.4659956
0.072336845,11.557046,12.060823
10.835131,0.494418,8.733149
3.3234231,14.598779,-2.2483497
9.988191,3.8078673,-8.0423155
9.600984,3.0902526,-7.9777675
11.904104,7.5423684,0.5165549
10.795399,1.7508184,15.983487
4.491109,18.655287,5.13039
11.739323,7.660238,0.47396135
8.64943,2.0755405,-7.6703396
10.312135,1.03724,10.87061
0.18608737,13.060998,10.929574
8.983302,2.413017,-7.528048
7.8348966,0.6221136,-6.130652
14.0286045,7.660214,0.31837934
-5.250492,7.8850675,8.173012
3.166489,15.829752,4.657322
7.707591,0.29937473,-5.7385726
0.5336515,0.07291684,7.864092
11.717412,9.726465,-1.4565948
10.844337,2.0326571,15.275468
10.784045,2.081065,15.195175
-4.9157476,8.359488,5.120718
10.254686,1.0630087,11.006258
-2.718559,7.4589047,7.9400587
4.6254296,19.35197,-1.6804762
-4.1637616,-5.45678,0.5688897
-1.798641,10.557505,11.718699
-5.274761,7.845065,8.668282
7.6482487,0.2945333,-5.7969785
9.448897,2.9067652,-8.008678
11.406551,1.8683941,7.3607936
11.434093,3.0384946,3.8816853
11.712706,2.2805104,6.057222
11.5619,2.7492273,4.274178
0.61834687,-1.9575484,5.966245
-2.741566,7.6483884,7.804147
-3.4998493,8.803124,6.9041915
9.488932,2.489883,-6.907329
1.3742009,-6.138845,-1.9584649
-4.5158467,8.435442,5.69442
8.602914,1.1324862,-6.1212745
4.069053,14.38389,3.9102829
-2.0935676,9.903371,8.017183
1.9132149,-4.129388,4.3377633
4.0642796,17.735249,4.885556
6.5052886,19.696926,-4.020768
-1.0978909,-5.147764,2.824808
0.32908705,0.55574757,7.4063797
0.41553247,0.45134777,7.6213613
11.73206,2.4945,5.0577483
-5.669305,5.4328623,-1.3480666
1.0287082,-2.178181,6.8621073
-5.5585575,5.411177,-1.5402285
10.273012,0.8368658,11.925798
6.124796,19.614613,-2.6506252
2.2907653,12.60756,-2.402332
10.865362,1.9896206,15.331102
3.145765,14.9493065,3.7460065
-5.33305,7.865705,8.560314
-5.8433547,4.9185,-0.3454973
13.926351,9.007861,-2.6472125
0.30108893,0.58664364,7.374435
13.464623,9.391465,-1.251227
2.8394368,13.322189,-1.8601835
11.593263,2.0827007,6.8341336
13.491889,9.019489,-1.6072007
10.161997,1.0216331,11.452808
8.864605,2.023019,-7.4454713
5.856492,15.710051,13.051722
-2.15275,9.916223,7.982365
-0.40935957,10.738012,9.100704
10.475783,1.1562654,10.180253
6.1233506,14.82569,12.85742
-0.21360254,-6.7769146,-1.0932435
-4.9125557,6.6033616,1.2759655
-5.8940444,4.866528,0.43079296
-6.2804313,4.006636,0.037131086
-5.052775,7.9050336,7.3456187
0.70901954,9.877986,9.89516
-5.61812,7.518046,6.8642397
6.140679,15.331511,13.303338
0.707788,-1.4785444,6.756217
3.284981,13.62748,1.266384
13.6444025,6.3256817,1.1288002
-0.7533431,-4.5596275,4.023685
11.550916,2.0526743,6.7130866
11.781041,2.4471421,5.1587973
-3.981576,8.467532,6.023031
10.267924,0.9165886,12.1039505
7.805647,0.34940043,-5.7504816
8.782858,2.2239647,-7.6785784
0.39932346,-0.54455185,6.900139
10.26818,3.972857,-7.7807555
9.274812,2.8533583,-7.7074585
5.4261656,19.250227,-2.5689294
8.20897,-2.5288293,17.350645
-3.756603,8.557471,7.477791
1.3265011,12.238672,9.607706
4.5913744,18.916077,5.0948505
6.497129,19.688845,-4.012705
-4.968412,6.576815,0.8877392
-0.7026844,12.882458,11.810322
11.574951,2.0564563,6.9182906
6.350114,19.557848,-3.5421631
-5.3085413,5.905522,0.7773777
7.5308285,0.33521342,-5.928535
-5.7688017,7.3989997,6.768827
13.841233,6.4237094,0.99128425
7.7538085,-0.01058592,-5.379596
1.0974488,12.42828,10.37257
12.903544,10.493526,-2.5858014
12.81005,7.803476,0.62281466
-5.7220087,5.0555706,-0.6302286
7.8179383,0.62069327,-6.14207
3.4044178,14.739539,-2.2669373
14.138103,7.5810738,0.3639074
8.946746,2.0731292,-7.3572993
12.528663,-2.0920017,7.3566933
-5.4960485,5.3163953,-1.525928
-1.9000607,9.759299,8.417813
6.4123116,15.123633,13.766995
0.909901,8.988962,10.167495
2.3551226,14.46724,7.7777762
0.89367473,-1.310128,7.2637267
2.917127,12.830024,-0.6568906
5.991636,15.472085,13.094797
-4.8737288,6.645957,1.2983547
0.54048973,0.017211124,7.8408294
13.848397,9.28744,-0.89645857
-4.905798,8.340109,5.1368904
-3.5159576,7.5840273,7.344428
8.0331135,0.18097724,-5.4025292
2.7941206,14.215771,0.47366282
13.887052,9.03245,-2.6056223
-3.6577291,9.188116,7.3449936
3.1778731,14.891889,3.6994896
4.071817,14.2724285,3.7474236
1.170897,12.452857,10.240046
9.074379,2.4283395,-7.4550767
3.1057434,13.074015,-0.48206657
4.594856,18.86626,4.8588686
2.3457677,14.459841,7.790261
8.190687,0.38183078,-5.549339
13.2318535,9.144793,-2.004479
13.000402,10.391969,-2.5496652
11.65537,2.350249,5.0684276
-0.2779687,-3.8275373,4.350277
2.9695454,15.12202,3.8147113
-3.4968057,-5.3898487,-0.0040486744
-5.27367,5.9715705,0.84802
1.1474681,11.992341,9.332885
3.6578288,14.172573,2.69236
-0.7049475,11.610956,11.497459
7.8173127,0.39919618,-5.777694
-5.8780465,7.765629,9.73854
13.198098,9.189269,-2.0246506
7.068163,19.826721,-2.9092057
8.066555,0.4897181,-5.7503858
10.340236,1.1268532,10.770047
1.1600399,12.475545,10.30875
7.6933665,-0.06486206,-5.356429
0.70809865,9.8308325,9.907015
-6.066225,4.7374787,1.0051477
2.583116,12.889045,-1.9568682
10.667606,1.3233575,8.945718
9.474863,2.4747672,-6.9031262
-6.177908,3.476674,0.15928707
10.383642,10.018737,-1.0688556
-0.27421898,-3.3899174,4.72929
4.6815753,18.99303,-2.3639271
10.79855,2.0939007,15.180671
6.92002,19.888819,-2.0236669
6.5091195,19.701632,-4.040438
9.413786,2.8745837,-7.9877887
12.95477,10.418824,-2.5565531
0.16592598,11.677568,12.304062
-0.81462044,12.966952,11.960749
0.2538907,11.186478,9.558173
13.939443,8.990143,-2.6659763
-5.05609,7.8290586,7.3119593
-4.009784,-4.694248,-0.12725545
12.032028,10.844459,-2.3331017
-6.1815476,3.5950062,0.12165153
10.786674,1.7314497,16.076149
5.911268,15.6349945,13.083277
-1.0831577,-5.144599,2.8143895
1.3763398,-6.1364293,-1.9600351
-0.5612586,-4.3027487,4.142862
0.020840859,11.276273,8.978552
0.1555101,11.689601,12.287394
10.157889,1.0399138,11.424629
2.6894403,14.075061,0.8289787
11.178164,9.098269,-1.067008
-4.4454713,12.864974,8.607885
-3.9278,8.428214,5.9947095
-5.255029,7.8876247,8.178268
12.201138,11.087173,-2.5713317
6.5522065,14.974261,13.981158
2.6468503,12.922001,-1.8112652
8.212197,-2.5324574,17.347363
4.47702,19.301117,-1.5956507
0.23771796,12.084278,10.666811
0.7661719,9.61115,10.002116
0.81455886,-0.8996924,7.4597363
9.580692,3.068651,-7.9859767
-2.3139584,9.967983,7.8989525
11.710079,9.665108,-1.4168403
12.052211,10.005408,-1.8057423
-5.9596987,7.792315,9.822779
-0.42947027,-6.6256247,-1.0638411
7.094429,19.824785,-2.9358926
0.980615,12.515039,10.729633
11.7938795,7.648818,0.44867814
3.1318023,14.952864,3.7857034
5.6437035,19.13464,-2.474113
13.9514065,8.142375,-0.1181556
3.3558226,14.369558,2.588908
11.143696,9.159325,-1.109412
7.1520123,19.863134,-1.6646632
13.182836,7.7841187,0.53218776
11.717833,9.6669035,-1.4177779
1.2824732,12.454233,9.997845
13.028432,7.4601417,0.79637915
13.452726,9.441499,-1.3792471
3.061013,15.50364,4.353245
10.086221,1.0834358,11.533959
3.1412401,13.134889,-0.03442856
0.84813106,12.286091,10.991474
-1.5666258,-6.5865273,-0.6731839
13.543866,6.288899,1.1859187
11.775436,7.7116675,0.4681004
12.210888,11.046475,-2.5513198
11.807494,7.6607575,0.4388833
13.878774,9.256295,-0.8580727
2.7076147,12.918886,-1.600644
12.888204,10.496728,-2.578386
12.204901,11.09228,-2.576788
-6.712492,3.6550043,-0.053060293
10.633856,9.769477,-1.038612
9.067019,2.6033368,-7.9444838
13.918248,9.012851,-2.6392787
0.1785706,11.6585045,12.313872
13.983146,7.8789973,0.13260354
3.516752,16.765558,5.7421303
10.25908,0.85808575,11.903684
9.953561,3.7903693,-8.084206
8.924841,2.2985132,-7.5579333
11.889125,7.5531793,0.53245604
2.9769998,14.795878,2.9189742
4.4826007,18.65369,4.965457
4.532641,18.722746,4.670771
10.270287,0.98684686,11.067387
0.14218132,11.690864,12.254188
1.3832327,-6.1351557,-1.9607656
-0.76595515,12.757944,11.937455
-7.3906746,3.3089924,-0.4011927
-0.2629283,9.448758,9.622544
13.013881,7.559616,0.72119296
0.8830194,-1.9648268,6.7291093
2.7890701,13.12579,-0.10156459
6.2319117,14.621891,12.986931
14.069866,7.715116,0.2567578
8.566117,1.9068016,-7.6039243
13.13069,6.653195,0.969914
4.6614695,19.01564,5.0881715
0.83361906,9.034581,10.1077585
-5.9504485,7.790746,9.811878
-0.15129788,13.246807,11.329484
0.20107646,12.467215,10.637832
8.098531,0.31331626,-5.5132895
3.367349,13.32374,1.0106553
10.703394,1.3378252,8.884618
4.722461,19.125746,5.1677675
6.2821527,15.245326,13.510049
3.0491226,13.03211,-0.49529725
10.385312,0.99770194,10.320889
10.751472,1.3844717,8.817422
-5.752479,7.4225745,6.73362
14.151243,7.5785027,0.3684551
0.79603654,9.046108,10.076876
10.609411,9.801261,-1.0782536
-3.5537982,8.845438,6.8518047
-0.2711883,9.436632,9.613944
12.121736,10.998073,-2.4746678
3.8730793,17.19846,6.421955
14.092929,7.6240034,0.33606008
13.947447,8.977887,-2.6679158
10.774734,1.7191557,16.073792
3.3100493,14.5705385,-2.2597547
0.92455375,8.988411,10.176012
-4.474716,12.836561,8.537282
10.215133,0.9744317,11.236895
14.07833,7.687422,0.28083485
10.966005,9.523902,-1.2252127
10.850139,2.0304828,15.27649
1.7222321,-3.975705,4.2532206
6.0583243,15.300694,13.118488
-2.500265,9.444097,7.424603
0.77239245,-1.4841744,6.8823133
-5.333369,5.8753786,0.7805751
3.323241,13.595857,1.2912233
0.64293134,12.163782,10.944417
8.2755165,0.72898024,-5.9296627
0.39965585,-0.6746185,6.779705
12.768456,7.6778646,0.6916564
-2.6940694,9.5109825,8.021652
2.8487673,13.416635,-1.9512382
11.620099,9.542378,-1.3261123
-0.22753163,9.362716,9.653677
8.071432,0.29112726,-5.5108685
11.717399,7.6699758,0.4902438
-5.173244,6.154114,1.1454039
3.8107615,15.300141,-2.7569232
6.16503,19.644472,-2.626098
0.45192975,0.017885031,7.7181845
12.188382,11.076705,-2.5582871
-0.9269567,-2.7945423,3.0841875
7.6261454,0.41547516,-5.9859924
3.3481352,14.662597,-2.2334325
-5.755631,5.1904354,0.708918
